ALX,ALY,ALZ,ARX,ARY,ARZ,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,GLX,GLY,GLZ,GRX,GRY,GRZ,ORL,OPL,OYL,ORR,OPR,OYR,LHNX,LHNY,LHNZ,RHNX,RHNY,RHNZ,HX,HY,HZ,LTX,LTY,LTZ,RTX,RTY,RTZ,SpineMidX,SpineMidY,SpineMidZ,SpineBaseX,SpineBaseY,SpineBaseZ,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ShoulderRightX,ShoulderRightY,ShoulderRightZ,ElbowLeftX,ElbowLeftY,ElbowLeftZ,ElbowRightX,ElbowRightY,ElbowRightZ,Myo_Pose_left,Myo_Pose_Right,Kinect_pose_left,Kinect_pose_right
0.8828125,-0.4208984,-0.1958008,-0.9287109,0.05517578,-0.9135742,-1,-1,2,-1,-1,-1,-2,-2,-7,-10,-11,-11,-8,-8,1,-10,-2.125,-2.125,-2.125,-14.5,-14.5,-14.5,1.863056,3.32551,0.4964323,9.315262,6.815997,1.433115,-0.1829208,-0.5244084,1.127959,0.2982334,0.2969377,1.188395,0.1586158,0.2447657,1.292334,-0.1385542,-0.5167484,1.117941,0.2419923,0.2619119,1.225667,0.1026279,-0.1998955,1.302916,0.07869338,-0.5039194,1.284266,-0.07984503,0.008386051,1.276864,-0.005743771,-0.4815556,1.249429,-0.174918,-0.248198,1.274029,0.4526275,0.06316267,1.136343,NA,NA,Unknown,Open
0.8325195,-0.4179688,-0.1923828,-0.9321289,0.1572266,-0.402832,-2,-1,-3,-2,-1,-2,0,0,0,4,3,6,5,6,1,-5,10.4375,10.4375,10.4375,11.1875,11.1875,11.1875,1.928688,3.347337,0.4389631,9.306905,6.820482,1.409858,-0.1789011,-0.5221813,1.121028,0.2856537,0.2893731,1.192697,0.1602395,0.2447846,1.292307,-0.1360922,-0.5117498,1.109275,0.2239531,0.2412817,1.211455,0.1027779,-0.1995115,1.302853,0.07877686,-0.5034951,1.284206,-0.07905106,0.008908164,1.277313,-0.005762916,-0.4813303,1.249677,-0.1741902,-0.2476961,1.27398,0.4508933,0.06422073,1.13437,NA,NA,Open,Unknown
0.8852539,-0.4189453,-0.2080078,-0.7832031,0.2724609,-0.1220703,-1,-1,-1,-1,-2,-1,-1,-2,-2,-2,2,6,4,-1,3,2,-0.3125,-0.3125,-0.3125,16.25,16.25,16.25,1.944519,3.350378,0.4259925,9.116428,6.894935,1.182539,-0.176622,-0.5218248,1.117848,0.3054053,0.2924933,1.182009,0.1603002,0.2448247,1.292319,-0.1335445,-0.5102107,1.107865,0.2417703,0.2476653,1.21,0.1027278,-0.1992372,1.302811,0.07877849,-0.5031554,1.284239,-0.07900689,0.00906602,1.277653,-0.005820136,-0.4811393,1.249854,-0.1738079,-0.2477238,1.273443,0.4505089,0.06370702,1.133559,NA,NA,Unknown,Open
0.8754883,-0.4248047,-0.2138672,-0.831543,0.1152344,-0.2368164,0,-3,-1,-2,0,-1,0,-3,1,1,6,3,2,0,5,0,-9.8125,-9.8125,-9.8125,-14.9375,-14.9375,-14.9375,1.916017,3.334629,0.4351205,8.91122,6.91755,0.9898584,-0.1768523,-0.5244094,1.119855,0.3184016,0.292636,1.175654,0.15925,0.2449109,1.292818,-0.135182,-0.5140332,1.112991,0.2547043,0.2636825,1.211778,0.1024453,-0.1990228,1.302852,0.07848348,-0.50287,1.284305,-0.07932515,0.009033646,1.27808,-0.006229067,-0.4808828,1.250134,-0.1735032,-0.2480354,1.273037,0.4509036,0.06204521,1.133092,NA,NA,Unknown,Open
0.8344727,-0.4238281,-0.1865234,-0.7807617,0.1806641,-0.1816406,-1,1,-2,1,0,-1,-3,-1,-1,-3,2,-1,-8,-32,-3,-3,-17.75,-17.75,-17.75,-32.9375,-32.9375,-32.9375,1.874105,3.316293,0.4520209,8.682199,6.900432,0.7866322,-0.1786745,-0.5263728,1.123876,0.3236917,0.2858603,1.164437,0.1573242,0.2447753,1.293395,-0.1356634,-0.5165259,1.114129,0.3115176,0.2391194,1.207257,0.1022633,-0.1989718,1.302853,0.07844044,-0.5028557,1.284286,-0.07966748,0.008902541,1.278279,-0.006263414,-0.4808989,1.250082,-0.1734443,-0.2483411,1.27271,0.4535646,0.0547644,1.132823,NA,NA,Unknown,Open
0.4921875,-0.9858398,-0.03173828,-0.6791992,1.193359,0.1503906,0,0,-1,0,-1,1,-1,-1,-6,-6,-5,-1,-2,-3,-4,-5,32.875,32.875,32.875,88.375,88.375,88.375,2.322283,4.125981,9.129997,7.392287,5.834462,0.03265965,-0.04379713,-0.3792537,1.003446,0.2551874,0.02784972,0.9732901,0.149993,0.2438868,1.306978,-0.003611429,-0.3722931,1.065929,0.2014918,0.05176025,1.018833,0.1208728,-0.205188,1.305031,0.1173137,-0.5156729,1.274724,-0.07867321,0.007919235,1.268539,0.03036896,-0.5031927,1.236421,-0.1826186,-0.1935456,1.211764,0.4313942,-0.1683993,1.144377,NA,NA,Unknown,Unknown
0.7441406,-0.7905273,-0.1074219,-0.7524414,0.9204102,0.1958008,-2,-2,-3,-2,-3,-2,-3,-3,-7,-2,-3,1,2,0,3,2,36.75,36.75,36.75,97.375,97.375,97.375,2.223403,3.703647,9.441967,7.513562,6.115417,9.96363,-0.08586365,-0.4525277,1.035391,0.2999879,0.1028917,1.021908,0.1506671,0.2437495,1.306144,-0.04353149,-0.4489862,1.100667,0.2546769,0.1223679,1.077083,0.1203274,-0.2051943,1.304648,0.1165936,-0.5152931,1.275058,-0.07731159,0.00634355,1.269009,0.02839247,-0.5028298,1.234377,-0.1800154,-0.2068339,1.220437,0.4418264,-0.1447753,1.140062,NA,NA,Unknown,Closed
0.9233398,-0.7714844,-0.08935547,-0.7700195,0.5361328,0.0859375,0,1,-2,-1,0,1,0,0,0,3,4,3,5,-6,0,-6,18,18,18,96.125,96.125,96.125,1.975746,3.447449,9.79112,7.732312,6.516559,9.972126,-0.1331516,-0.5001841,1.071303,0.3371921,0.1783335,1.071097,0.1510591,0.2432413,1.304859,-0.09067637,-0.4888859,1.081207,0.2946786,0.1881009,1.125533,0.1176349,-0.204621,1.304985,0.109665,-0.5116295,1.278168,-0.07780051,0.005857064,1.269232,0.02083436,-0.4955932,1.238332,-0.1756335,-0.2300284,1.230305,0.4527609,-0.1103336,1.136589,NA,NA,Unknown,Unknown
1.040039,-0.6210938,-0.2392578,-0.6835938,0.3579102,0.05175781,-2,-2,-2,-1,-1,1,1,-1,3,1,-3,-10,4,1,-1,1,70.625,70.625,70.625,100.25,100.25,100.25,1.63047,3.254505,0.2982933,7.96167,6.75858,0.04983902,-0.1673362,-0.5349814,1.116121,0.3563291,0.2435353,1.102677,0.1524464,0.2425402,1.302095,-0.1240211,-0.5221139,1.115485,0.3165066,0.2238885,1.139647,0.110534,-0.2044622,1.304245,0.09167201,-0.5127109,1.279997,-0.07849777,0.005561748,1.269717,0.006790282,-0.4930146,1.240638,-0.1721092,-0.2489839,1.235305,0.4551375,0.000847955,1.131053,NA,NA,Unknown,Open
1.059082,-0.4785156,-0.3662109,-0.4301758,0.1586914,0.2919922,1,0,-1,-1,0,-1,-1,-3,7,4,-2,-9,-2,1,3,5,46.25,46.25,46.25,37.9375,37.9375,37.9375,1.329139,3.183599,0.7436472,8.368559,6.902604,0.3675884,-0.191686,-0.5472453,1.152978,0.3611235,0.2881959,1.132979,0.1540007,0.2427289,1.299615,-0.1414504,-0.54335,1.147,0.3090924,0.2782613,1.175,0.1062941,-0.2037798,1.30406,0.08373164,-0.5116314,1.281691,-0.07905162,0.005383824,1.270152,-0.000997844,-0.4904306,1.243205,-0.1697316,-0.2532924,1.242835,0.4577417,0.02231755,1.134695,NA,NA,Unknown,Open
0.9414063,-0.5048828,-0.2314453,-0.6547852,0.03369141,-0.08105469,-1,1,-2,-1,-2,-3,0,-1,-11,-16,-5,4,4,1,4,0,17.4375,17.4375,17.4375,15.25,15.25,15.25,1.243522,3.165435,0.8957751,8.907495,6.876264,0.9217322,-0.2008505,-0.546181,1.170658,0.3359406,0.302276,1.161601,0.1546198,0.2430961,1.297506,-0.1568748,-0.5369914,1.166231,0.2952231,0.2783849,1.1733,0.1046497,-0.202801,1.303789,0.08132075,-0.5094318,1.282598,-0.07964908,0.005565689,1.271044,-0.003362272,-0.4874853,1.244774,-0.1709379,-0.2529889,1.253323,0.4589989,0.04184571,1.139355,NA,NA,Unknown,Open
0.8608398,-0.5180664,-0.1616211,-0.8100586,-0.03466797,-0.7407227,-2,-2,-3,-1,-3,-3,-1,-1,-2,-3,-4,2,-5,-9,-5,-5,49.5625,49.5625,49.5625,-20.625,-20.625,-20.625,1.398372,3.180879,0.8125453,9.264386,6.769471,1.318868,-0.1989514,-0.5440635,1.169217,0.2940403,0.291465,1.188086,0.1607467,0.2444089,1.29375,-0.1519297,-0.5388989,1.162393,0.2349842,0.2523581,1.204261,0.1036688,-0.2012069,1.303589,0.07862181,-0.5057006,1.284454,-0.07840296,0.007529452,1.272526,-0.006564629,-0.4825166,1.248268,-0.1737233,-0.2492666,1.265116,0.4565489,0.05665911,1.140477,NA,NA,Unknown,Open
0.8144531,-0.4912109,-0.159668,-0.9711914,0.269043,-0.456543,0,-2,0,0,-1,-1,0,-2,-4,-2,-9,-22,-13,-2,1,-3,56.5,56.5,56.5,7,7,7,1.589232,3.219297,0.7134127,9.305745,6.857278,1.308642,-0.1953476,-0.5394189,1.160653,0.2916331,0.2905366,1.189101,0.162929,0.2446239,1.292328,-0.147852,-0.5361096,1.150778,0.2306919,0.2485042,1.206224,0.1033688,-0.2004951,1.303427,0.0783037,-0.5046354,1.284639,-0.07768878,0.008652372,1.273681,-0.00683623,-0.4815508,1.248857,-0.1743352,-0.2473769,1.270863,0.4551437,0.06328373,1.14036,NA,NA,Unknown,Open
0.8881836,-0.4140625,-0.2060547,-0.9384766,0.3129883,0.0625,-1,-2,-3,-2,0,-2,-2,-2,-9,-14,-8,2,0,-5,-1,2,25.125,25.125,25.125,0,0,0,1.764424,3.272178,0.6177992,9.069301,6.974669,1.083591,-0.1927756,-0.5317149,1.149197,0.3207826,0.3006258,1.18105,0.1613574,0.2447797,1.292062,-0.1477462,-0.5245805,1.14704,0.2351724,0.2509359,1.209424,0.1027783,-0.2000365,1.303019,0.07788125,-0.504146,1.284311,-0.0785932,0.008805415,1.27502,-0.007034001,-0.4811714,1.248849,-0.1747982,-0.2473135,1.27312,0.4545609,0.06355665,1.139445,NA,NA,Unknown,Open
0.9370117,-0.4052734,-0.2026367,-0.6489258,0.4633789,0.2060547,-1,-1,-1,-2,-1,-1,0,-2,-15,-2,-3,0,13,29,15,-8,-6,-6,-6,-17.75,-17.75,-17.75,1.822332,3.300042,0.5565762,8.989129,6.985147,1.00064,-0.1882522,-0.5296673,1.13745,0.3314192,0.3124014,1.175364,0.1582909,0.2447568,1.29245,-0.1437121,-0.5209743,1.130697,0.2850797,0.2949977,1.2096,0.102758,-0.2000299,1.303018,0.07870597,-0.5040407,1.284325,-0.07995623,0.008020879,1.276156,-0.005773925,-0.4815769,1.249222,-0.1753075,-0.248413,1.273962,0.4539493,0.0627541,1.138158,NA,NA,Unknown,Open
0.8828125,-0.4208984,-0.1958008,-0.9287109,0.05517578,-0.9135742,-1,-1,2,-1,-1,-1,-2,-2,-7,-10,-11,-11,-8,-8,1,-10,-2.125,-2.125,-2.125,-14.5,-14.5,-14.5,1.863056,3.32551,0.4964323,9.315262,6.815997,1.433115,-0.1829208,-0.5244084,1.127959,0.2982334,0.2969377,1.188395,0.1586158,0.2447657,1.292334,-0.1385542,-0.5167484,1.117941,0.2419923,0.2619119,1.225667,0.1026279,-0.1998955,1.302916,0.07869338,-0.5039194,1.284266,-0.07984503,0.008386051,1.276864,-0.005743771,-0.4815556,1.249429,-0.174918,-0.248198,1.274029,0.4526275,0.06316267,1.136343,NA,NA,Unknown,Open
0.8325195,-0.4179688,-0.1923828,-0.9321289,0.1572266,-0.402832,-2,-1,-3,-2,-1,-2,0,0,0,4,3,6,5,6,1,-5,10.4375,10.4375,10.4375,11.1875,11.1875,11.1875,1.928688,3.347337,0.4389631,9.306905,6.820482,1.409858,-0.1789011,-0.5221813,1.121028,0.2856537,0.2893731,1.192697,0.1602395,0.2447846,1.292307,-0.1360922,-0.5117498,1.109275,0.2239531,0.2412817,1.211455,0.1027779,-0.1995115,1.302853,0.07877686,-0.5034951,1.284206,-0.07905106,0.008908164,1.277313,-0.005762916,-0.4813303,1.249677,-0.1741902,-0.2476961,1.27398,0.4508933,0.06422073,1.13437,NA,NA,Open,Unknown
0.8852539,-0.4189453,-0.2080078,-0.7832031,0.2724609,-0.1220703,-1,-1,-1,-1,-2,-1,-1,-2,-2,-2,2,6,4,-1,3,2,-0.3125,-0.3125,-0.3125,16.25,16.25,16.25,1.944519,3.350378,0.4259925,9.116428,6.894935,1.182539,-0.176622,-0.5218248,1.117848,0.3054053,0.2924933,1.182009,0.1603002,0.2448247,1.292319,-0.1335445,-0.5102107,1.107865,0.2417703,0.2476653,1.21,0.1027278,-0.1992372,1.302811,0.07877849,-0.5031554,1.284239,-0.07900689,0.00906602,1.277653,-0.005820136,-0.4811393,1.249854,-0.1738079,-0.2477238,1.273443,0.4505089,0.06370702,1.133559,NA,NA,Unknown,Open
0.8754883,-0.4248047,-0.2138672,-0.831543,0.1152344,-0.2368164,0,-3,-1,-2,0,-1,0,-3,1,1,6,3,2,0,5,0,-9.8125,-9.8125,-9.8125,-14.9375,-14.9375,-14.9375,1.916017,3.334629,0.4351205,8.91122,6.91755,0.9898584,-0.1768523,-0.5244094,1.119855,0.3184016,0.292636,1.175654,0.15925,0.2449109,1.292818,-0.135182,-0.5140332,1.112991,0.2547043,0.2636825,1.211778,0.1024453,-0.1990228,1.302852,0.07848348,-0.50287,1.284305,-0.07932515,0.009033646,1.27808,-0.006229067,-0.4808828,1.250134,-0.1735032,-0.2480354,1.273037,0.4509036,0.06204521,1.133092,NA,NA,Unknown,Open
0.8344727,-0.4238281,-0.1865234,-0.7807617,0.1806641,-0.1816406,-1,1,-2,1,0,-1,-3,-1,-1,-3,2,-1,-8,-32,-3,-3,-17.75,-17.75,-17.75,-32.9375,-32.9375,-32.9375,1.874105,3.316293,0.4520209,8.682199,6.900432,0.7866322,-0.1786745,-0.5263728,1.123876,0.3236917,0.2858603,1.164437,0.1573242,0.2447753,1.293395,-0.1356634,-0.5165259,1.114129,0.3115176,0.2391194,1.207257,0.1022633,-0.1989718,1.302853,0.07844044,-0.5028557,1.284286,-0.07966748,0.008902541,1.278279,-0.006263414,-0.4808989,1.250082,-0.1734443,-0.2483411,1.27271,0.4535646,0.0547644,1.132823,NA,NA,Unknown,Open
